id,name,description,price,stock,category_id,created_at,updated_at,brand,colors,gender,season,source,source_url,style_attrs,tags,colors_clean,season_clean,tags_clean,product_group,text_profile
150,Yünlü mini elbise,Kruvaze tasarımlı midi boy elbise. V yaka ve uzun kollu. Belde bağlama kemeri.,4750.0,10,14,2026-03-24 16:24:40.303,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Black""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.massimodutti.com/tr/yunlu-mini-elbise-l06662505?pelement=56810281,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""mini"", ""volume"": ""low"", ""subtype"": ""mini"", ""material"": ""wool"", ""occasion"": [""evening"", ""party""], ""color_tone"": ""neutral-dark"", ""silhouette"": ""straight"", ""product_group"": ""dress"", ""layering_level"": ""easy"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Dress"", ""Casual"", ""Mini"", ""Slim-fit"", ""Cotton""]",['black'],"['summer', 'spring']","['dress', 'casual', 'mini', 'slim-fit', 'cotton']",dress,"Ürün: Yünlü mini elbise. Açıklama: Kruvaze tasarımlı midi boy elbise. V yaka ve uzun kollu. Belde bağlama kemeri.. Marka: Massimo Dutti. Renkler: black. Etiketler: dress, casual, mini, slim-fit, cotton."
619,Askılı bowling çanta,Bowling tarzı omuz çantası. Malzeme kombinasyonlu gövde. Çift omuz askılı. Metal fermuarlı iç bölme. Metal klipsli kapama.,13950.0,10,10,2026-03-25 07:52:03.31,2026-04-01 23:36:41.115948,Massimo Dutti,"[""white"", ""Black""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/napa-deri-shopper-canta-l06910607?pelement=56718410,"{""fit"": ""not_applicable"", ""style"": [""daily"", ""minimal""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""handbag""], ""material"": ""leather"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Sport"", ""Linen"", ""Leather""]","['white', 'black']","['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'sport', 'linen', 'leather']",bags,"Ürün: Askılı bowling çanta. Açıklama: Bowling tarzı omuz çantası. Malzeme kombinasyonlu gövde. Çift omuz askılı. Metal fermuarlı iç bölme. Metal klipsli kapama.. Marka: Massimo Dutti. Renkler: white, black. Etiketler: bags, casual, sport, linen, leather."
624,Napa deri hilal mini el çantası,"Mini tote çanta. Üstten saplı, fermuarlı ana bölme. Çıkarılabilir omuz askılı.",8950.0,10,10,2026-03-25 07:52:05.512,2026-04-01 23:30:28.356676,Massimo Dutti,"[""Red""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.massimodutti.com/tr/napa-deri-hilal-mini-el-cantas%C4%B1-l06928651?pelement=58758604,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""high"", ""subtype"": [""tote""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Leather""]",['red'],"['summer', 'spring']","['bags', 'casual', 'leather']",bags,"Ürün: Napa deri hilal mini el çantası. Açıklama: Mini tote çanta. Üstten saplı, fermuarlı ana bölme. Çıkarılabilir omuz askılı.. Marka: Massimo Dutti. Renkler: red. Etiketler: bags, casual, leather."
674,Yaprak motifli sallantılı küpe,Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.,2750.0,10,11,2026-03-25 08:06:19.628,2026-04-01 23:44:41.860879,Massimo Dutti,"[""Orange""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/yaprak-motifli-sallant%C4%B1l%C4%B1-kupe-l04605725?pelement=59909894,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""evening""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""jewelry""], ""material"": ""cotton"", ""occasion"": [""daily"", ""evening"", ""party""], ""color_tone"": ""soft-light"", ""silhouette"": ""not_applicable"", ""product_group"": ""accessory"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""bag""]}","[""Accessories"", ""Earrings"", ""Chic"", ""Gold""]",['orange'],"['spring', 'summer', 'autumn', 'winter']","['accessories', 'earrings', 'chic', 'gold']",earrings,"Ürün: Yaprak motifli sallantılı küpe. Açıklama: Klasik desenli dokuma atkı. Saçaklı kenar detayları. Oversize ölçüler.. Marka: Massimo Dutti. Renkler: orange. Etiketler: accessories, earrings, chic, gold."
546,Kısa kollu crop t-shirt,Pamuk karışımlı iplikten yapılmış kısa tişört. Bisiklet yaka ve kısa kollu. Düz etek ucu.,1750.0,10,4,2026-03-24 19:57:41.313,2026-04-01 23:25:46.374577,Massimo Dutti,"[""Black""]",female,"[""summer""]",massimo-dutti,https://www.zara.com/tr/tr/kisa-kollu-crop-t-shirt-p02335299.html?v1=503417111&v2=2577504,"{""fit"": ""slim"", ""style"": [""sport"", ""minimal""], ""length"": ""crop"", ""volume"": ""low"", ""subtype"": [""shirt""], ""material"": ""cotton"", ""occasion"": [""daily"", ""sport""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""difficult"", ""formality_level"": 1, ""outerwear_compatible"": false}","[""Topwear"", ""T-shirt"", ""Sport"", ""Casual"", ""School"", ""Regular"", ""Cotton""]",['black'],['summer'],"['topwear', 't-shirt', 'sport', 'casual', 'school', 'regular', 'cotton']",t-shirt,"Ürün: Kısa kollu crop t-shirt. Açıklama: Pamuk karışımlı iplikten yapılmış kısa tişört. Bisiklet yaka ve kısa kollu. Düz etek ucu.. Marka: Massimo Dutti. Renkler: black. Etiketler: topwear, t-shirt, sport, casual, school, regular, cotton."
756,Boncuklu topuklu sandalet,"Düz deriden Derby ayakkabı. Klasik yuvarlak burun, deri astar ve kauçuk taban.",2490.0,10,15,2026-03-25 08:54:37.568,2026-04-01 23:52:54.36798,Zara,"[""Cream White""]",female,"[""summer"", ""spring""]",N,https://www.zara.com/tr/tr/boncuklu-topuklu-sandalet-p12800710.html,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""heels""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""neutral"", ""silhouette"": ""not_applicable"", ""product_group"": ""shoes"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""dress"", ""bag"", ""accessory""]}","[""Shoes"", ""Sandal"", ""Casual"", ""Embroidered"", ""Heels""]",['cream white'],"['summer', 'spring']","['shoes', 'sandal', 'casual', 'embroidered', 'heels']",sandal,"Ürün: Boncuklu topuklu sandalet. Açıklama: Düz deriden Derby ayakkabı. Klasik yuvarlak burun, deri astar ve kauçuk taban.. Marka: Zara. Renkler: cream white. Etiketler: shoes, sandal, casual, embroidered, heels."
184,Saten halter elbise,%29 viskoz iplikten üretilmiş uzun elbise. Halter yaka ve açık omuzlu. Eva kesimli etek ucu. Bağcıklı ayarlanabilir yaka kapamalı.,6550.0,10,14,2026-03-24 16:38:24.12,2026-04-01 18:24:42.233619,Massimo Dutti,"[""Red""]",female,"[""winter"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/kontrast-detayl%C4%B1-triko-elbise-l06645505?pelement=56717904,"{""fit"": ""fitted"", ""style"": [""minimal"", ""smart-casual""], ""length"": null, ""volume"": ""low"", ""subtype"": ""knitwear"", ""material"": ""knitwear"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""warm-light"", ""silhouette"": ""straight"", ""product_group"": ""upper"", ""layering_level"": ""easy"", ""formality_level"": 2, ""outerwear_compatible"": true, ""compatible_categories"": [""lower"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Dress"", ""Chic"", ""Maxi"", ""Slim-fit"", ""Silk""]",['red'],"['winter', 'autumn']","['dress', 'chic', 'maxi', 'slim-fit', 'silk']",dress,"Ürün: Saten halter elbise. Açıklama: %29 viskoz iplikten üretilmiş uzun elbise. Halter yaka ve açık omuzlu. Eva kesimli etek ucu. Bağcıklı ayarlanabilir yaka kapamalı.. Marka: Massimo Dutti. Renkler: red. Etiketler: dress, chic, maxi, slim-fit, silk."
288,Fırfırlı dantel bluz,"V yaka, boncuklu bağcık detaylı, manşetleri lastikli uzun kollu bluz. Uyumlu renkte fırfırlı dantel şerit detaylı.",5750.0,10,4,2026-03-24 18:07:51.571,2026-04-01 23:04:27.782723,Massimo Dutti,"[""white""]",female,"[""summer"", ""spring"", ""autumn""]",massimo-dutti,https://www.zara.com/tr/tr/firfirli-dantel-bluz-p05029066.html?v1=500301943,"{""fit"": ""straight"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""skirt""], ""material"": ""knitwear"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""wrap"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Topwear"", ""Blouse"", ""Casual"", ""Regular"", ""Cotton""]",['white'],"['summer', 'spring', 'autumn']","['topwear', 'blouse', 'casual', 'regular', 'cotton']",blouse,"Ürün: Fırfırlı dantel bluz. Açıklama: V yaka, boncuklu bağcık detaylı, manşetleri lastikli uzun kollu bluz. Uyumlu renkte fırfırlı dantel şerit detaylı.. Marka: Massimo Dutti. Renkler: white. Etiketler: topwear, blouse, casual, regular, cotton."
542,Kemerli pensli bermuda,"Önü pensli ve kemerli, ön cepli, arkası biyeli yalancı cepli, fermuarlı, içten düğmeli ve kopçalı, orta bel bermuda.",5750.0,10,6,2026-03-24 19:57:40.411,2026-04-01 23:25:46.374577,Massimo Dutti,"[""Pink""]",female,"[""Summer""]",massimo-dutti,https://www.massimodutti.com/tr/keten-cizgili-genis-paca-pantolon-l05042740?pelement=57117522,"{""fit"": ""wide-leg"", ""style"": [""office"", ""minimal""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""trouser""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Shorts"", ""Cotton"", ""Casual"", ""Office"", ""School"", ""Short""]",['pink'],['summer'],"['shorts', 'cotton', 'casual', 'office', 'school', 'short']",shorts,"Ürün: Kemerli pensli bermuda. Açıklama: Önü pensli ve kemerli, ön cepli, arkası biyeli yalancı cepli, fermuarlı, içten düğmeli ve kopçalı, orta bel bermuda.. Marka: Massimo Dutti. Renkler: pink. Etiketler: shorts, cotton, casual, office, school, short."
757,Arkası açık vinil sandalet,"Klasik kapaklı burun Oxford ayakkabı. Bağcıklı kapama, deri üst yüzey ve yastıklanmış iç taban.",2490.0,10,15,2026-03-25 08:54:37.766,2026-04-01 23:52:54.36798,Zara,"[""Off White""]",female,"[""summer"", ""spring""]",N,https://www.zara.com/tr/tr/arkasi-acik-vinil-sandalet-p12823710.html,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""boots""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""not_applicable"", ""product_group"": ""shoes"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""lower"", ""dress"", ""bag"", ""accessory""]}","[""Shoes"", ""Sandal"", ""Casual"", ""Heels""]",['off white'],"['summer', 'spring']","['shoes', 'sandal', 'casual', 'heels']",sandal,"Ürün: Arkası açık vinil sandalet. Açıklama: Klasik kapaklı burun Oxford ayakkabı. Bağcıklı kapama, deri üst yüzey ve yastıklanmış iç taban.. Marka: Zara. Renkler: off white. Etiketler: shoes, sandal, casual, heels."
632,Küçük örgülü süet deri çanta,"Mini tote çanta. Üstten saplı, fermuarlı ana bölme. Çıkarılabilir omuz askılı.",10550.0,10,10,2026-03-25 07:52:08.744,2026-04-01 23:36:41.115948,Massimo Dutti,"[""Brown""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/kucuk-orgulu-suet-deri-canta-l06902651?pelement=56824317,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""high"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Textured"", ""Suede""]",['brown'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'textured', 'suede']",bags,"Ürün: Küçük örgülü süet deri çanta. Açıklama: Mini tote çanta. Üstten saplı, fermuarlı ana bölme. Çıkarılabilir omuz askılı.. Marka: Massimo Dutti. Renkler: brown. Etiketler: bags, casual, textured, suede."
633,Süet deri hilal çanta,Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.,10550.0,10,10,2026-03-25 07:52:09.133,2026-04-01 23:38:57.514392,Massimo Dutti,"[""Vison""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/suet-deri-hilal-canta-l06916651?pelement=56824305,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Suede""]",['vison'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'suede']",bags,"Ürün: Süet deri hilal çanta. Açıklama: Stüktürel omuz çantası. Mıknatıslı kapaklı kapama. İçte fermuarlı cep ve kart bölmeleri.. Marka: Massimo Dutti. Renkler: vison. Etiketler: bags, casual, suede."
303,Korse tarzı triko top,Kare yaka kısa kollu top. Kombine kumaş bitişli.,4750.0,10,4,2026-03-24 18:07:54.531,2026-04-01 23:04:27.782723,Massimo Dutti,"[""white""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.zara.com/tr/tr/korse-tarzi-triko-top-p02142075.html?v1=505403861&v2=2577504,"{""fit"": ""slim"", ""style"": [""daily"", ""minimal""], ""length"": ""medium"", ""volume"": ""low"", ""subtype"": [""blouse""], ""material"": ""cotton"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""warm"", ""silhouette"": ""column"", ""product_group"": ""upper"", ""layering_level"": ""difficult"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""shoes"", ""bag"", ""accessory""]}","[""Topwear"", ""T-shirt"", ""Casual"", ""Slim-fit"", ""Cotton""]",['white'],"['summer', 'spring']","['topwear', 't-shirt', 'casual', 'slim-fit', 'cotton']",t-shirt,"Ürün: Korse tarzı triko top. Açıklama: Kare yaka kısa kollu top. Kombine kumaş bitişli.. Marka: Massimo Dutti. Renkler: white. Etiketler: topwear, t-shirt, casual, slim-fit, cotton."
333,Kruvaze teknik trençkot,"Yün karışımlı dikim kaban. Klasik yakalı, tek sıra düğmeli ve biyeli cepli. Klasik hatlar.",10550.0,10,1,2026-03-24 18:30:02.709,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Black""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/kruvaze-teknik-trenckot-l06718136?pelement=59749927,"{""fit"": ""relaxed"", ""style"": [""office"", ""minimal""], ""length"": ""midi"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""formal""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 4, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Trench Coat"", ""Office"", ""Maxi"", ""Regular"", ""Cotton""]",['black'],"['spring', 'autumn']","['outerwear', 'trench coat', 'office', 'maxi', 'regular', 'cotton']",trench_coat,"Ürün: Kruvaze teknik trençkot. Açıklama: Yün karışımlı dikim kaban. Klasik yakalı, tek sıra düğmeli ve biyeli cepli. Klasik hatlar.. Marka: Massimo Dutti. Renkler: black. Etiketler: outerwear, trench coat, office, maxi, regular, cotton."
227,Askılı midi elbise,"Gömlek elbise tasarımı. Sivri yakalı, uzun kollu. Önden düğmeli ve kuşaklı bel.",8950.0,10,14,2026-03-24 16:51:25.773,2026-04-01 23:00:13.872048,Massimo Dutti,"[""Heather Gray""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.massimodutti.com/tr/ask%C4%B1l%C4%B1-midi-elbise-l06603506?pelement=57058280,"{""fit"": ""fitted"", ""style"": [""evening"", ""formal"", ""minimal""], ""length"": ""midi"", ""volume"": ""low"", ""subtype"": [""midi""], ""material"": ""wool"", ""occasion"": [""evening"", ""formal"", ""party""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""bodycon"", ""product_group"": ""dress"", ""layering_level"": ""easy"", ""formality_level"": 4, ""outerwear_compatible"": true, ""compatible_categories"": [""shoes"", ""bag"", ""accessory"", ""outerwear""]}","[""Dress"", ""Chic"", ""Midi"", ""Slim-fit"", ""Wool""]",['heather gray'],"['summer', 'spring']","['dress', 'chic', 'midi', 'slim-fit', 'wool']",dress,"Ürün: Askılı midi elbise. Açıklama: Gömlek elbise tasarımı. Sivri yakalı, uzun kollu. Önden düğmeli ve kuşaklı bel.. Marka: Massimo Dutti. Renkler: heather gray. Etiketler: dress, chic, midi, slim-fit, wool."
330,Keten ipek bomber ceket,"Slim-fit blazer ceket. Klasik yaka, iki düğme kapamalı. Fileto cepler ve göğüs cebi.",8950.0,10,1,2026-03-24 18:30:02.091,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Black"", ""Khaki""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/keten-ipek-bomber-ceket-l06735171?pelement=60329313,"{""fit"": ""relaxed"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""wool"", ""occasion"": [""daily"", ""office"", ""evening""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Short"", ""Regular"", ""Cotton""]","['black', 'khaki']","['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'short', 'regular', 'cotton']",jacket,"Ürün: Keten ipek bomber ceket. Açıklama: Slim-fit blazer ceket. Klasik yaka, iki düğme kapamalı. Fileto cepler ve göğüs cebi.. Marka: Massimo Dutti. Renkler: black, khaki. Etiketler: outerwear, jacket, casual, short, regular, cotton."
557,%100 keten geniş paça streç pantolon,Rahat ve konforlu bir kesime sahip pileli pantolon. Lastikli bel ve yan cepler.,3950.0,10,6,2026-03-24 19:57:43.697,2026-04-01 23:26:47.793575,Massimo Dutti,"[""Off White"", ""Light Green"", ""Black""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/100-keten-genis-paca-strec-pantolon-l05030330?pelement=56717945,"{""fit"": ""wide-leg"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""trouser""], ""material"": ""cotton"", ""occasion"": [""daily"", ""office"", ""weekend""], ""color_tone"": ""soft-light"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Straight"", ""Office"", ""Cotton""]","['off white', 'light green', 'black']","['spring', 'autumn', 'winter']","['pants', 'straight', 'office', 'cotton']",pants,"Ürün: %100 keten geniş paça streç pantolon. Açıklama: Rahat ve konforlu bir kesime sahip pileli pantolon. Lastikli bel ve yan cepler.. Marka: Massimo Dutti. Renkler: off white, light green, black. Etiketler: pants, straight, office, cotton."
328,Dik yaka bomber ceket,Biker stil ceket. Dik yakalı ve asimetrik fermuar kapamalı. Fermuarlı manşetler ve yan cepler.,6950.0,10,1,2026-03-24 18:30:01.753,2026-04-01 23:10:15.213154,Massimo Dutti,"[""Green""]",female,"[""spring"", ""autumn""]",massimo-dutti,https://www.massimodutti.com/tr/dik-yaka-bomber-ceket-l06783205?pelement=60108383,"{""fit"": ""relaxed"", ""style"": [""casual"", ""minimal""], ""length"": ""mini"", ""volume"": ""medium"", ""subtype"": [""jacket""], ""material"": ""cotton"", ""occasion"": [""daily"", ""weekend""], ""color_tone"": ""neutral"", ""silhouette"": ""straight"", ""product_group"": ""outerwear"", ""layering_level"": ""moderate"", ""formality_level"": 2, ""outerwear_compatible"": false, ""compatible_categories"": [""lower"", ""upper"", ""shoes"", ""bag""]}","[""Outerwear"", ""Jacket"", ""Casual"", ""Short"", ""Oversize"", ""Cotton""]",['green'],"['spring', 'autumn']","['outerwear', 'jacket', 'casual', 'short', 'oversize', 'cotton']",jacket,"Ürün: Dik yaka bomber ceket. Açıklama: Biker stil ceket. Dik yakalı ve asimetrik fermuar kapamalı. Fermuarlı manşetler ve yan cepler.. Marka: Massimo Dutti. Renkler: green. Etiketler: outerwear, jacket, casual, short, oversize, cotton."
560,Loose fit yüksek bel pantolon,Beli lastikli normal kesim pantolon. Yalın ve minimalist tasarım. Yan cepler.,3950.0,10,6,2026-03-24 19:57:44.286,2026-04-01 23:26:47.793575,Massimo Dutti,"[""Sand""]",female,"[""spring"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/loose-fit-yuksek-bel-pantolon-l05022322?pelement=57008803,"{""fit"": ""wide-leg"", ""style"": [""romantic"", ""casual""], ""length"": ""maxi"", ""volume"": ""high"", ""subtype"": [""trouser""], ""material"": ""linen"", ""occasion"": [""daily"", ""weekend"", ""beach""], ""color_tone"": ""warm"", ""silhouette"": ""straight"", ""product_group"": ""lower"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": false, ""compatible_categories"": [""upper"", ""outerwear"", ""shoes"", ""bag"", ""accessory""]}","[""Pants"", ""Straight"", ""Casual"", ""Cotton""]",['sand'],"['spring', 'autumn', 'winter']","['pants', 'straight', 'casual', 'cotton']",pants,"Ürün: Loose fit yüksek bel pantolon. Açıklama: Beli lastikli normal kesim pantolon. Yalın ve minimalist tasarım. Yan cepler.. Marka: Massimo Dutti. Renkler: sand. Etiketler: pants, straight, casual, cotton."
634,Napa deri örgülü mini çanta,"Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.",10550.0,10,10,2026-03-25 07:52:09.52,2026-04-01 23:38:57.514392,Massimo Dutti,"[""Burgundy"", ""Black""]",female,"[""summer"", ""spring""]",massimo-dutti,https://www.massimodutti.com/tr/napa-deri-orgulu-mini-canta-l06902650?pelement=56718421,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""smart-casual""], ""length"": ""not_applicable"", ""volume"": ""medium"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Textured"", ""Leather""]","['burgundy', 'black']","['summer', 'spring']","['bags', 'casual', 'textured', 'leather']",bags,"Ürün: Napa deri örgülü mini çanta. Açıklama: Taneli dokulu crossbody çanta. Fermuarlı kapama, ayarlanabilir ve çıkarılabilir askılı.. Marka: Massimo Dutti. Renkler: burgundy, black. Etiketler: bags, casual, textured, leather."
639,Eyelet detaylı napa deri çanta,Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.,13950.0,10,10,2026-03-25 07:52:11.633,2026-04-01 23:38:57.514392,Massimo Dutti,"[""Black""]",female,"[""spring"", ""summer"", ""autumn"", ""winter""]",massimo-dutti,https://www.massimodutti.com/tr/eyelet-detayl%C4%B1-napa-deri-canta-l06924650?pelement=56871314,"{""fit"": ""not_applicable"", ""style"": [""minimal"", ""office""], ""length"": ""not_applicable"", ""volume"": ""low"", ""subtype"": [""shoulder""], ""material"": ""leather"", ""occasion"": [""daily"", ""office""], ""color_tone"": ""dark-neutral"", ""silhouette"": ""straight"", ""product_group"": ""bag"", ""layering_level"": ""not_applicable"", ""formality_level"": 3, ""outerwear_compatible"": true, ""compatible_categories"": [""upper"", ""lower"", ""outerwear"", ""dress"", ""shoes""]}","[""Bags"", ""Casual"", ""Silver"", ""Leather""]",['black'],"['spring', 'summer', 'autumn', 'winter']","['bags', 'casual', 'silver', 'leather']",bags,"Ürün: Eyelet detaylı napa deri çanta. Açıklama: Yumuşak deriden büzgülü kova çanta. Kısa saplı ve uzun ayarlanabilir askılı tasarım.. Marka: Massimo Dutti. Renkler: black. Etiketler: bags, casual, silver, leather."
